max_sp,ac_one,v,hp
181.91575462583953,19.999969793652014,3453.3502491297413,0
170.21563751956538,20.690554923602335,2457.0987177361467,0
169.23525743325982,3.8218035146978835,2200.5289948785207,1
154.95569332799724,13.56533688513423,3980.299893202674,0
195.60881932943317,18.913604867413813,2731.929197063695,0
208.4349793314484,12.506279081869714,1929.6801713758016,0
204.13750254073338,15.21942617739255,690.725373547577,0
162.20831515766884,9.36019743585698,2188.4956085911713,0
174.9694707439359,12.44675571186025,-687.1764379700203,0
192.3670356604236,12.083729073218299,1538.2042964331663,0
175.43889674575308,12.57349694481443,1744.0306476353608,0
176.50843605136882,0.11820491502503505,1987.8006892867484,1
173.54601300907703,11.68228360974991,329.0632496215949,0
197.78776659694825,6.908027659366616,2029.487156211773,0
166.37330959618615,5.428635962916159,1340.4950736966312,1
210.39784035473244,12.181524713956978,3478.16008928734,0
229.26070729861468,5.119664710734877,1309.1988461596175,1
89.35661798785907,3.386201166233662,1334.741644538721,1
184.15377735143295,5.554027704093471,2375.265799320458,1
232.50100729629037,9.528744565336396,2599.6879113849755,0
249.300521171993,14.20770834480197,4470.577593538659,0
145.97336351602007,-3.4272516819643526,2091.8808123040144,1
164.20615804346608,12.550108121122783,2438.3917805883625,0
173.7499244604731,10.824968418751693,163.89825067328297,0
195.84191410716556,10.128187742325466,3408.1290313863574,0
229.58188297122317,18.62113205557925,3827.1778543539813,0
183.92066780304233,9.514292969287753,2402.270634277284,0
126.18207322292659,14.218809044218357,640.9159998194611,0
135.9301682159367,5.9776272534986346,2799.3503365775714,1
133.66461908114078,16.990457389019987,2887.978448063816,0
221.626333422638,2.478134763320177,4457.527548847613,1
152.31562104145968,-2.0269764149114105,2775.5441092432534,1
208.73068652353552,9.400783525821392,1273.3403326484477,0
197.81023687085306,3.173567295987919,1598.1620350826065,1
216.4730579740274,5.437308881444926,1965.2856194874792,1
126.12059712914188,17.068068876737467,564.6733471174418,0
175.61165238710112,10.561541742933706,1512.2771833808263,0
251.69455640327155,3.7338528969352662,1582.956680215879,1
199.48771325783605,15.179001961122818,2846.237281477611,0
213.01922195630456,17.227346716852573,1983.0809295151803,0
229.24726847008577,13.58822193705986,2794.638247025437,0
178.54655061830235,-0.849034605522522,1782.361415444894,1
127.78497303625538,7.196881655390957,2047.0704060187716,0
209.3325464438963,11.747298976247633,2956.2741424110905,0
189.46014559429364,2.91972935146421,2581.4984419654784,1
234.70463486746283,19.444546710605948,2479.0747269082044,0
268.4222832517737,8.816010996255951,2130.8784993956424,0
117.09010795601608,0.8980514209067592,3297.8606924859128,1
234.76032686453937,-0.8316025971879137,609.9080046869767,1
218.023702486909,7.094919381804327,2406.8727605893146,0
154.79408971132585,10.914187195751673,378.0673075691939,0
211.0988325774979,9.305251179035983,2854.390246325781,0
163.20899310795102,-6.583913029152299,2621.2425920967344,1
153.05196537402097,10.720129643440496,342.9750329525493,0
141.28935086598645,0.7191074612502895,3017.525893137201,1
177.31656687848096,2.4695485163033397,1506.0102278976826,1
274.28974024014695,-0.3787751457225663,1228.9607964808383,1
196.52654242337005,11.596051415757977,1694.983507465947,0
144.7508365890151,22.454313517260925,1093.0892957074648,0
207.55827054106283,10.989746878656012,733.5378075171604,0
225.31317487831598,4.822145022981332,2470.7420384408642,1
164.4649883354456,10.79920732724122,1064.4620828555526,0
204.4685736613008,10.25456473214918,1855.0581259528456,0
179.4050482205308,-6.2790358363166,1267.0427715708365,1
207.930506093253,14.13103262032129,2116.52990208268,0
183.57755063823555,12.879770803893237,3180.273863181512,0
197.71368433727793,0.629999560145029,1789.5019019171684,1
248.17355235326576,9.600415038106663,2219.576025817259,0
165.19879020534205,13.837809757702331,2397.1417272996146,0
166.88336290780495,7.983677702876623,2160.2860325329025,0
156.64185194475368,23.200195032074163,1852.8301183080127,0
249.3009487178156,14.280920360524924,959.6779337415414,0
144.68494357854223,15.1723611931963,1655.4901893418355,0
139.96989484411282,7.938526493921259,737.6298539459583,0
145.7742394390575,3.48902853848669,3168.581629074433,1
206.93292836718794,-6.698487683542674,1603.1765852293006,1
197.95470366115404,2.253726727015928,534.6310675922105,1
204.50397606331154,17.36136746585872,3064.161179030215,0
160.73252854776618,1.4534571638193492,2035.7103645465145,1
168.21635749196315,2.1231438244208984,2837.4535186338435,1
180.82824554120828,11.809055593487642,2761.677114090808,0
179.2641005412826,11.823793299210422,2954.4886868177073,0
174.51297971858483,12.878636468749486,1803.9876176542643,0
203.0218111400174,7.4171700535544085,2632.524013691682,0
192.02132456918767,12.45792643165514,1802.0316220329476,0
211.74683261758219,5.300144131512328,2417.207435920155,1
145.77818267912386,9.428991557712044,3150.981712181253,0
179.92983617862095,1.8439500249011653,2388.7020746000344,1
247.3665886441751,16.847193321372487,1105.9876652878581,0
214.56018213401754,9.112756318791094,2515.5639247842355,0
216.96719085043486,6.684880031659196,3646.5177737558624,0
223.54176005259205,14.25065777944862,380.5638117801734,0
194.8617674535745,15.641076649032755,1874.8976559792693,0
191.3327080831986,12.570037199186029,917.2773985827757,0
203.2416942467767,12.620789669122281,4153.740177305597,0
173.96869221657383,15.368017122897005,3202.626476551556,0
186.81847751812438,8.47487505845568,2252.090442631961,0
168.2768735667402,-1.705592140394214,1522.8654649934308,1
115.14260981971881,3.0845894856521605,1487.3134328680326,1
218.2555043101507,13.96596025776093,3012.0363887872822,0
235.57534507422204,7.981140063289107,2603.9142404738686,0
154.00511877975222,11.967151017425554,2149.8630057856526,0
179.21424992421495,8.834552340321018,2355.07840991701,0
140.66864790049036,8.841498555610253,2166.4654853523325,0
176.5772720563381,7.966241278356051,3486.088705207872,0
176.29571171853078,13.579635345113887,2946.6154975384197,0
213.01601478136774,6.267139040274937,2893.5257933943067,0
