max_sp,ac_one,v,hp
-1.5869335320324294,-0.20302914328335753,-0.41311322953416185,0
-3.2416083756460043,-0.5834154347852611,-1.398969656889815,0
-0.6597818758509958,2.0286469236796347,0.13782287139372248,0
0.2020169726342517,-0.38076785029568594,0.5112851939702795,0
-0.3952230641336983,0.15481519647500494,-0.5184612319392305,0
-0.6546224435742548,-0.48463497443158815,-0.14891781853416466,0
0.5623543481383254,0.038681915784690823,0.2032891852055183,0
-1.2867364133558157,-0.41459324208235304,-0.49161505894671303,0
1.1409953787605964,-1.0111219642962233,-1.412054625619337,1
0.9197783348219989,0.0035549127453386033,1.0910543228526433,0
0.4389477279175851,-0.08867072823168744,-1.0512684705223894,0
0.2241998755537222,0.0888394744458148,-0.26291282494871865,0
-0.47182381758690944,0.08182682703573375,-0.14549311678014187,0
0.18824356061735725,-1.255221765081182,-2.004527922416954,1
-0.21845130105964986,-0.9623537929937773,0.345160155505931,0
-0.0020073310427667634,-1.3599685362419556,1.941294520970756,1
0.21136557322884542,0.09935571930835575,-0.44763870766369435,0
0.3216262660380175,2.10610822580658,0.4316187687192202,0
-0.8201355767719365,-0.027824139323480584,0.4884794367115282,0
-0.9975601312075527,-1.5913761504236568,-1.1084375377359852,1
0.47906930826902633,-1.3563286524400695,0.09629753177699092,1
-0.5878143030320401,1.760169584877232,-1.0849302974199293,0
-0.2491964258446165,0.9844411773894367,0.8055190074787998,0
-0.006371006742601132,-0.32729384289383445,1.695338388961033,0
-0.5757805232479213,-1.1716316807028322,-1.1608681346684686,1
-0.024620517335056144,0.569229648684758,-0.6923075806934199,0
0.025563869603099084,-1.59258353446799,-0.5181411718417217,1
0.8431349677164393,0.5423378315541576,0.6211725142891693,0
-0.7311730572674296,-0.9656057146561818,0.78057605246719,0
-0.4207970444284926,1.549220348746316,-0.22574939755978413,0
-1.0083459878522691,0.00966858692908207,-0.5148924465287382,0
-0.656682547961995,0.7081828222680501,-0.8769182581507983,0
0.48234367930422334,-0.8776098052471791,-0.09150476842269607,0
0.09634591563773967,-0.799645065591651,-0.5084010995092274,0
0.013853905483326961,-0.14099808416170495,1.4499036800298564,0
-1.6925352110312464,-1.4149829535822767,-0.9130336594977815,1
0.08278724051974108,-1.4776290700343835,-0.19984417154278442,1
-1.11209754351298,-0.8891567984065064,-0.959189595299719,0
-2.476882110506538,0.15993522517578976,-0.6712094022905168,0
0.7948059286612954,-0.5024039142201265,1.4569333634992487,0
-0.5214889154323824,0.8936572265346302,0.425183698514197,0
0.7701957319992234,-1.2358726412870054,1.6558995739708704,1
-0.6300951269591017,-0.5861240789840415,-0.23629576807116545,0
1.610652415732737,0.0966440353843349,-0.8096180139872399,0
0.2320230934975988,1.0306630464602606,0.5987254485288923,0
-1.1720429247550816,-0.6784403330847413,-1.2534152028009529,0
-0.9546710300243375,1.9451572717310863,0.48414291202957693,0
-1.0194259883095873,0.5596089239920613,-0.04328743227203943,0
0.7942946461159867,0.32421201936198457,0.23142066095894756,0
0.650807886092975,-1.024037639243466,-2.1796329322125096,1
-1.0843614388940812,-0.14086985029603444,2.017749904750879,0
0.043521352559935285,1.1511030808425449,-0.04877066293115965,0
-0.7753444165894949,-0.13135366606776186,0.23579567254470712,0
1.0475170367695559,-0.14948856262613114,-2.1057470062058443,0
1.2831296948125037,-1.0556934774437112,1.032899921283321,1
0.048174679773194146,-0.6230340360953633,0.21388370175465463,0
-1.4392363369176155,0.8223750650853288,0.04042888723646403,0
-0.4475213556578799,1.3205945009242137,-0.887920618722648,0
0.697470823662755,-0.7993834458883876,-1.20178017376372,0
-0.6457701416740896,-0.0948022538133609,-1.280201103375093,0
-1.0623886598111096,0.24339336424639413,-0.01815006065646659,0
-1.0253098537753405,1.1421446470095105,-0.47778353672438,0
0.7249302840592715,-0.8030581278804121,-0.7630219707880784,0
-1.2532508416265051,1.752167807106923,-0.5876231642848312,0
-0.4867143189162764,-0.5765958557059639,0.384608759445687,0
-2.351805775678968,-0.10418865913242575,-0.2534689174162016,0
-1.0411069647927262,-0.7773746697864673,0.7381384383967314,0
-2.225828212525748,-0.6210277139235716,-1.1980215951886992,0
-1.2239261749241357,1.1262564410180824,1.4100532638822256,0
-1.4597176276201196,0.5095824671413852,-1.0163351825119948,0
2.724690295439065,0.5482322257040645,-1.5099938356224558,0
0.610194993391237,-1.2856396543705721,0.19180001926292206,1
0.6805164058174719,0.25474583697110903,1.60942433496659,0
-1.2289004547495563,0.5254697248092192,1.0042542306770568,0
-0.18520051996769502,-0.47211310671400486,0.11576963922510983,0
-1.548593707099414,0.4297581121712323,0.3330945400631424,0
1.21840712075469,-0.30278529628546086,1.3232533996953726,0
0.7062578199031824,-0.08489492444682738,-0.19836785567093607,0
-1.1499201490785904,-1.1815186158417073,0.7121617531508392,1
-1.049450743783762,-1.160906730533935,-1.1501172095126249,1
0.7641039767531049,1.2988734352136466,0.41142921318901365,0
1.3126665485275573,-0.9435592239176834,2.105201505966328,0
-1.2063172704847902,-0.8339727927536073,-0.5970476914014233,0
0.9311225180807297,0.0445019369904628,0.07496085888614404,0
0.523638067400979,0.09928156028393063,0.0839467898010839,0
0.11664853458101607,0.22415552631217922,-0.9431771854790612,0
1.869127192530376,1.5167947067253829,-1.887859037120103,0
-0.3186961281739827,1.027751604906344,0.44177501549158976,0
1.034048411861415,0.9828763211253948,0.8816283960228042,0
-1.2832280876827296,0.16545201527822642,1.4789480212256894,0
1.0452227096267617,1.1061398161181408,1.5875709298670684,0
-1.2318161219367887,0.7827416759466509,0.9293827162507649,0
-0.923231282890936,0.032640309364631075,0.10297239897658313,0
-0.2582953980534371,0.20378820390179986,-0.6339858758906546,0
1.8292628372715978,-0.9032438533159066,-0.2056772936117743,0
-1.0698786492904453,0.7517371136112891,-1.2846514319517157,0
-0.7504134467904483,-0.13482734528458817,-1.1892087885732678,0
0.2716890849074836,0.8515680203655903,0.19838007228837298,0
-0.6009403099280798,-1.2832122129200383,0.24365578751886482,1
-0.7025994501678346,1.0798406618055238,-1.8149275586227969,0
0.3394845942036591,1.2691929948172163,0.5343321057687563,0
-0.3571931459695618,-1.4817423176110496,-0.4656833659992411,1
0.7668429894389216,-0.33835124499595526,0.6438342477379155,0
1.678100104887804,-0.7841495684360901,0.6768057013750545,0
-0.3833572815012698,0.7866672650315406,-0.005783357931015304,0
1.5078649411518583,1.8798192859693437,1.8064484402894707,0
0.8458067580121048,-1.5457355496529999,1.5029505131952035,1
-0.004846624805704271,0.8615755372484482,1.5153745227315607,0
-1.4136728563918417,-1.2398148866173526,-0.5969355933834297,1
-0.8126974552536294,-1.3679434005296631,0.5563644044799011,1
-0.5757997615857454,0.9026033158749106,-1.1810857247485507,0
-0.20132536280030747,-1.40797912121994,0.019395395064260326,1
0.9281333980970854,-1.5260910179140181,0.8060462110589411,1
0.892041671405151,-0.03184746674595115,-0.9659872600820936,0
0.8875970592738259,1.164002132470301,-0.6963475520230612,0
2.095906266922643,0.11714510927742827,0.19181510507084404,0
1.4892425177602602,-1.321869186697171,-0.2762026792226215,1
-1.1524255892323454,-0.9715206463534264,-1.4209347258211693,0
-1.3596160511122926,-0.17311339982699075,1.4629085991462791,0
-0.9558304848473063,1.236882862950131,-0.8623243536165982,0
-0.19002082114228885,0.7631044259454508,1.1896055296890848,0
1.165413443876549,0.548624601139015,0.5003790256325661,0
-0.5602166817954826,-1.2018540827220017,-1.0052208270411007,1
-0.12172886596849161,-0.34730351777512247,0.5325855360047211,0
1.1894849228875364,0.6569541000217498,1.8173491380285476,0
0.6848138931355942,-0.03072290414427784,-0.18085655709294773,0
1.9343590763391876,-0.6248934244743449,-0.851296563899998,0
0.5615024953794998,-0.2472521297821724,-1.8341031195578805,0
1.7747420779661587,0.04874387937784656,-0.9762506720321256,0
-0.008109779762343812,1.5470646037019937,0.4357662522686894,0
-0.47610583239807447,-0.16885526221964514,2.0431061061932496,0
0.9544531288604715,1.5530476049423338,0.9795064411689341,0
-0.9400725329975782,-0.657179861244038,0.1242600441982317,0
-0.31973703240076273,3.901884373662113,-2.4218460260758468,0
0.300413406098693,2.4180481670542164,-0.6281854603530167,0
-0.1899431489462214,-0.9595340117182645,-2.472509362533447,0
1.2243822917717502,1.0831001559335494,0.2706076202860602,0
1.7467768081901125,0.7299606598727401,-0.40859404876566896,0
0.8645268768017862,-1.3978718721585726,-0.13116528314458095,1
-0.5286101446721639,-1.5488040361445572,-0.5303812514338511,1
0.21704699367889313,-0.4752893324601997,0.321070315503791,0
-2.334896164422724,1.2022602147584813,-0.9328897235839775,0
-0.5168238377252709,0.12033123699236621,0.2748084972008683,0
-0.9195260318670329,0.12040628498292869,-0.5641226014045054,0
-0.6323150925654846,0.7215711783632508,1.1837694768077507,0
0.22198961244094936,1.526103144330899,-1.038347391476616,0
-1.9428816543319374,-0.01707188812636901,0.47968103245999416,0
-1.2578799606959188,-0.55007782177916,-0.05291466130802904,0
-0.3723650590408784,-0.6566205008273968,0.1981192071734979,0
2.4241318753048704,-0.1134753281188015,-0.5688323738287201,0
0.548304745270919,0.6427692053719846,0.06531619493615785,0
-0.8800274241729039,0.1521448919524587,-2.224149368809327,0
1.4419975410899901,1.1425262863013426,-1.0411484845529655,0
-1.5991633466187871,-0.2151653882442226,-0.25048307537495496,0
-0.2563761504144324,0.29387030344084825,-0.01152195920503264,0
0.8289463254131029,0.0721040004175339,-0.23351465350228617,0
0.5968969709658533,-0.7091759213918906,0.5386237624845032,0
-0.7576219475999287,0.18285475946069454,-0.39461072646263723,0
0.8157063257952286,0.5499819882002971,-0.6371601230517845,0
-0.7210496688149203,0.24242682701113333,-0.8340138626494596,0
-0.647295494114212,1.666072487037866,-0.7076882985659476,0
-0.7041743937249012,0.6741989328965948,0.38788968255256084,0
-0.19661530594917379,-0.19557876442085703,0.31238505849659487,0
-0.9157925072645928,-1.5326299779511479,2.0497534617779096,1
-1.4898008226353832,2.499897498717442,1.8509225085882688,0
-1.2470932322342059,-0.2445021427463029,-1.8787694627999125,0
-0.1860190329448642,-0.9404193286429033,1.5136418229176962,0
-0.6353805543878464,-0.4620839931375592,-0.6707874526753799,0
0.021581638622097152,2.796933965809351,0.7618269256362457,0
-0.30656348373753384,-0.8464124140638755,0.45815270694085675,0
0.7891626107288153,0.6479765123027368,-0.8105074478696294,0
0.026556014083125683,-0.6478481908180156,1.0945232388401418,0
1.413937292479317,-0.9161039158417119,0.10813993958264777,0
0.8660376681752424,-0.9317445369532507,-0.2037371374736013,0
-0.5426533789198994,-0.5552196787834943,-0.6163476456161332,0
1.238482047377344,0.2821919722557962,-1.0121206152474118,0
